AL,1983,3,116.64
AL,1983,4,113.63
AL,1984,1,123.38
AL,1984,2,119.93
AL,1984,3,124.62
AL,1984,4,120.98
AL,1985,1,121.19
AL,1985,2,124.40
AL,1985,3,127.14
AL,1985,4,127.94
AL,1986,1,129.30
AL,1986,2,131.67
AL,1986,3,133.12
AL,1986,4,135.72
AL,1987,1,137.86
AL,1987,2,138.89
AL,1987,3,139.46
AL,1987,4,138.12
AL,1988,1,141.76
AL,1988,2,142.85
AL,1988,3,142.51
AL,1988,4,141.05
AL,1989,1,141.27
AL,1989,2,143.15
AL,1989,3,145.29
AL,1989,4,146.35
AL,1990,1,145.26
AL,1990,2,146.45
AL,1990,3,147.10
AL,1990,4,147.21
AL,1991,1,148.49
AL,1991,2,150.67
AL,1991,3,151.51
AL,1991,4,153.98
AL,1992,1,155.23
AL,1992,2,155.41
AL,1992,3,158.35
AL,1992,4,159.69
AL,1993,1,160.77
AL,1993,2,162.52
AL,1993,3,165.41
AL,1993,4,166.87
AL,1994,1,167.95
AL,1994,2,169.99
AL,1994,3,170.70
AL,1994,4,170.81
AL,1995,1,172.40
AL,1995,2,175.82
AL,1995,3,178.59
AL,1995,4,179.96
AL,1996,1,183.12
AL,1996,2,183.11
AL,1996,3,183.45
AL,1996,4,185.62
AL,1997,1,187.71
AL,1997,2,188.97
AL,1997,3,191.88
AL,1997,4,194.34
AL,1998,1,197.58
AL,1998,2,199.09
AL,1998,3,201.25
AL,1998,4,203.75
AL,1999,1,204.43
AL,1999,2,205.28
AL,1999,3,205.62
AL,1999,4,207.24
AL,2000,1,207.95
AL,2000,2,209.69
AL,2000,3,211.36
AL,2000,4,214.04
AL,2001,1,220.27
AL,2001,2,221.20
AL,2001,3,222.79
AL,2001,4,225.30
AL,2002,1,225.69
AL,2002,2,226.86
AL,2002,3,230.20
AL,2002,4,232.91
AL,2003,1,235.26
AL,2003,2,237.34
AL,2003,3,238.96
AL,2003,4,240.51
AL,2004,1,242.76
AL,2004,2,244.32
AL,2004,3,248.81
AL,2004,4,252.48
AL,2005,1,255.86
AL,2005,2,261.95
AL,2005,3,267.42
AL,2005,4,272.90
AL,2006,1,278.32
AL,2006,2,282.95
AL,2006,3,287.48
AL,2006,4,292.98
AL,2007,1,294.91
AL,2007,2,299.01
AL,2007,3,299.73
AL,2007,4,301.99
AL,2008,1,303.92
AL,2008,2,302.72
AL,2008,3,300.43
AL,2008,4,301.98
AL,2009,1,304.17
AL,2009,2,300.88
AL,2009,3,293.77
AL,2009,4,292.83
AL,2010,1,288.67
AL,2010,2,284.31
AL,2010,3,288.16
AL,2010,4,285.74
AL,2011,1,278.22
AL,2011,2,274.53
AL,2011,3,276.65
AL,2011,4,278.80
AL,2012,1,275.89
AL,2012,2,273.99
AL,2012,3,275.90
AL,2012,4,276.42
AL,2013,1,273.63
AL,2013,2,274.25
AL,2013,3,273.71
AL,2013,4,272.60
AL,2014,1,274.30
AL,2014,2,274.96
AL,2014,3,278.02
AL,2014,4,279.34
AL,2015,1,282.33
AL,2015,2,283.09
AL,2015,3,284.77
AL,2015,4,286.59
AL,2016,1,287.38
AL,2016,2,291.45
AL,2016,3,295.95
AL,2016,4,294.96
AL,2017,1,296.53
AL,2017,2,300.16
AL,2017,3,303.00
AL,2017,4,304.89
AL,2018,1,308.29
AL,2018,2,312.82
AL,2018,3,315.93
AL,2018,4,316.42
AL,2019,1,322.29
AL,2019,2,326.81
AL,2019,3,331.60
AL,2019,4,335.48
AL,2020,1,339.35
AL,2020,2,344.25
AL,2020,3,350.91
AL,2020,4,358.26
AL,2021,1,365.71
AL,2021,2,382.82
AL,2021,3,404.47
AL,2021,4,421.01
AL,2022,1,433.17
AL,2022,2,457.67
AL,2022,3,471.64
AL,2022,4,471.65
AL,2023,1,477.95
AL,2023,2,487.10
AL,2023,3,497.72
AL,2023,4,495.68
AL,2024,1,502.32
AL,2024,2,515.88
AL,2024,3,521.46
AR,1975,1,66.54
AR,1975,2,60.25
AR,1975,3,64.91
AR,1975,4,62.82
AR,1976,1,66.91
AR,1976,2,68.58
AR,1976,3,70.97
AR,1976,4,72.11
AR,1977,1,72.87
AR,1977,2,74.85
AR,1977,3,78.25
AR,1977,4,80.90
AR,1978,1,80.86
AR,1978,2,83.44
AR,1978,3,86.08
AR,1978,4,86.13
AR,1979,1,91.72
AR,1979,2,94.76
AR,1979,3,99.26
AR,1979,4,101.45
AR,1980,1,100.00
AR,1980,2,100.80
AR,1980,3,106.58
AR,1980,4,108.68
AR,1981,1,109.51
AR,1981,2,106.26
AR,1981,3,108.91
AR,1981,4,103.16
AR,1982,1,102.51
AR,1982,2,105.91
AR,1982,3,110.77
AR,1982,4,108.39
AR,1983,1,113.02
AR,1983,2,116.20
AR,1983,3,117.85
AR,1983,4,118.24
AR,1984,1,120.13
AR,1984,2,118.67
AR,1984,3,119.31
AR,1984,4,120.85
AR,1985,1,120.92
AR,1985,2,119.67
AR,1985,3,123.77
AR,1985,4,124.13
AR,1986,1,125.31
AR,1986,2,128.39
AR,1986,3,126.41
AR,1986,4,128.05
AR,1987,1,128.87
AR,1987,2,130.39
AR,1987,3,127.40
AR,1987,4,123.86
AR,1988,1,126.13
AR,1988,2,127.22
AR,1988,3,126.50
AR,1988,4,125.93
AR,1989,1,126.90
AR,1989,2,126.61
AR,1989,3,127.76
AR,1989,4,126.84
AR,1990,1,127.55
AR,1990,2,127.71
AR,1990,3,128.46
AR,1990,4,127.92
AR,1991,1,129.28
AR,1991,2,129.90
AR,1991,3,131.09
AR,1991,4,133.33
AR,1992,1,134.42
AR,1992,2,133.78
AR,1992,3,136.12
AR,1992,4,136.76
AR,1993,1,137.96
AR,1993,2,140.21
AR,1993,3,142.79
AR,1993,4,144.50
AR,1994,1,147.31
AR,1994,2,148.54
AR,1994,3,150.36
AR,1994,4,151.35
AR,1995,1,152.21
AR,1995,2,156.38
AR,1995,3,158.30
AR,1995,4,159.05
AR,1996,1,161.41
AR,1996,2,161.70
AR,1996,3,161.49
AR,1996,4,163.19
AR,1997,1,164.69
AR,1997,2,166.23
AR,1997,3,167.11
AR,1997,4,169.34
AR,1998,1,171.15
AR,1998,2,171.09
AR,1998,3,173.93
AR,1998,4,175.85
AR,1999,1,176.57
AR,1999,2,176.82
AR,1999,3,177.47
AR,1999,4,178.12
AR,2000,1,178.99
AR,2000,2,180.71
AR,2000,3,181.77
AR,2000,4,184.21
AR,2001,1,188.87
AR,2001,2,189.94
AR,2001,3,191.93
AR,2001,4,193.85
AR,2002,1,194.60
AR,2002,2,195.47
AR,2002,3,198.66
AR,2002,4,201.08
AR,2003,1,202.62
AR,2003,2,203.93
AR,2003,3,206.38
AR,2003,4,209.50
AR,2004,1,212.14
AR,2004,2,215.63
AR,2004,3,219.14
AR,2004,4,222.95
AR,2005,1,226.22
AR,2005,2,231.33
AR,2005,3,236.53
AR,2005,4,239.75
AR,2006,1,243.23
AR,2006,2,246.68
AR,2006,3,249.32
AR,2006,4,251.50
AR,2007,1,253.80
AR,2007,2,255.28
AR,2007,3,255.02
AR,2007,4,256.12
AR,2008,1,255.93
AR,2008,2,255.19
AR,2008,3,252.14
AR,2008,4,253.44
AR,2009,1,255.65
AR,2009,2,252.49
AR,2009,3,248.41
AR,2009,4,247.40
AR,2010,1,244.10
AR,2010,2,244.86
AR,2010,3,245.61
AR,2010,4,244.59
AR,2011,1,240.64
AR,2011,2,238.97
AR,2011,3,241.17
AR,2011,4,242.33
AR,2012,1,241.75
AR,2012,2,239.30
AR,2012,3,242.64
AR,2012,4,244.13
AR,2013,1,244.86
AR,2013,2,245.27
AR,2013,3,245.90
AR,2013,4,245.52
AR,2014,1,246.88
